C19,"Dejar o recoger pasajeros en sitios distintos de los demarcados por las autoridades, al costado derecho de la via, salvo en paraderos especiales de vias troncales que sean dise?adas y operadas con destinacion exclusiva al transporte publico masivo",15,447.555,2021
C20,"Conducir un vehiculo de carga en que se transporten materiales deconstruccion o a granel sin las medidas de proteccion,higiene y seguridad ordenadas,de manera que cumpla con las medidas de seguridad vial y de normatividad ambiental.Ademas el vehiculo sera inmovilizacion",15,447.555,2021
C21,"No asegurar la carga para evitar que se caigan en la via las cosas transportadas. Ademas, se inmovilizara el vehiculo hasta tanto se remedie la situacion",15,447.555,2021
C22,"Transportar carga de dimensiones superiores a las autorizadas sin cumplir con los requisitos exigidos. Ademas, el vehiculo sera inmovilizado hasta que se remedie dicha situacion",15,447.555,2021
C23,"Impartir en vias publicas al publico ense?anza practica para conducir, sin estar autorizado para ello",15,447.555,2021
C24,Conducir motocicleta sin observar las siguientes normas,15,447.555,2021
C25,Transitar sin atender alguna de las siguientes reglas,15,447.555,2021
C26,Transitar en vehiculos de 3.5 o mas toneladas por el carril izquierdo dela via cuando hubiere mas de un carril,15,447.555,2021
C27,"Conducir un vehiculo cuya carga o pasajeros obstruyan la visibilidad del conductor hacia el frente, atras o costados, o impidan el control sobre el sistema de direccion, frenos o seguridad. Ademas el vehiculo sera inmovilizado",15,447.555,2021
C28,"Hacer uso de sirenas,luces intermitentes,o de alta intensidad y aparatos similares,los cuales estan reservados a los vehiculos de bomberos,ambulancias,recolectores de basura,socorro,emergencia,fuerzas militares,policia y autoridades de transito y transporte",15,447.555,2021
C29,Conducir un vehiculo a velocidad superior a la maxima permitida,15,447.555,2021
C30,No atender una se?al de ceda el paso,15,447.555,2021
C31,No acatar las se?ales de transito o requerimientos impartidos por los agentes de transito,15,447.555,2021
C32,No respetar el paso de peatones que cruzan una via en sitio permitido para ellos o no darles la prelacion en las franjas para ello establecidas,15,447.555,2021
C33,Poner un vehiculo en marcha sin las precauciones para evitar choques,15,447.555,2021
C34,"Reparar un vehiculo en las vias publicas,parque o acera o hacerlo en caso de emergencia, sin atender el procedimiento se?alado en este Codigo.O reparar vehiculos automotores en la zona de seguridad y proteccion de la via ferrea",15,447.555,2021
C35,"No realizar la revision tecnico-mecanica y de emisiones contaminantes en los siguientes plazos o cuando aun portando los certificados correspondientes no cuenta con las siguientes condiciones tecnico mecanica y de emisiones contaminantes, ademas el vehiculo sera inmovilizado",15,447.555,2021
C36,Transportar carga en contenedores sin los dispositivos especiales de sujecion. El vehiculo sera inmovilizado,15,447.555,2021
C37,"Transportar pasajeros en el platon de una camioneta pico o en la plataforma de un vehiculo de carga, tratese de furgon o plataforma de estacas",15,447.555,2021
C38,"Usar sistemas moviles de comunicaciones o telefonos instalados en los vehiculos al momento de conducir, exceptuando si estos son utilizados con accesorios o equipos auxiliares que permitan tener las manos libres",15,447.555,2021
C39,"Vulnerar las reglas de estacionamiento contenidas en el articulo 77 del Codigo. En autopistas y zonas rurales, los vehiculos podran estacionarse unicamente por fuera de la via colocando en el dia se?ales reflectivas de peligro y en la noche luces de estacionamiento y se?ales luminosas de peligro",15,447.555,2021
I01,"El conductor que sea sorprendido fumando mientras conduce, daa lugar a la imposicion de diez (10)SMLDV",10,298.37,2021
B01,Conducir un vehiculo sin llevar consigo la licencia de conduccion,8,238.696,2021
B02,Conducir un vehiculo con la licencia de conduccion vencida,8,238.696,2021
B03,"Conducir un vehiculo sin placas,no portarlas en el extremo delantero o trasero,portarlas con obstaculos o en condiciones que dificulten su plena identificacion,distintivos similares a estas, sin el permiso vigente expedido por autoridad de transito",8,238.696,2021
B04,"Conducir un vehiculo con placas adulteradas, retocadas o alteradas",8,238.696,2021
B05,"Conducir un vehiculo con una sola placa, o sin el permiso vigente expedido por autoridad de transito",8,238.696,2021
B06,Conducir un vehiculo con placas falsas,8,238.696,2021
B07,No informar a la autoridad de transito competente el cambio de motor o color de un vehiculo,8,238.696,2021
B08,No pagar el peaje en los sitios establecidos,8,238.696,2021
B09,Utilizar equipos de sonido a volumenes que incomoden a los pasajeros de un vehiculo de servicio publico,8,238.696,2021
B10,"Conducir un vehiculo con vidrios polarizados, entintados u oscurecidos, sin portar el permiso respectivo, de acuerdo a la reglamentacion existente sobre la materia o, no llevar el vehiculo de servicio publico colectivo urbano todos los vidrios transparentes",8,238.696,2021
B11,"Conducir un vehiculo con propaganda, publicidad o adhesivos en sus vidrios que obstaculicen la visibilidad",8,238.696,2021
B12,No respetar las normas establecidas por la autoridad competente para el transito de cortejos funebres,8,238.696,2021
B13,"No respetar las formaciones de tropas, marcha de desfiles, procesiones, entierros, filas estudiantiles y manifestaciones publicas y actividades deportivas, debidamente autorizadas por las autoridades de transito",8,238.696,2021
B14,Remolcar otro vehiculo violando lo dispuesto por este codigo,8,238.696,2021
B15,Conducir un vehiculo de servicio publico que no lleve el aviso de tarifas oficiales en condiciones de facil lectura para los pasajeros o poseer este aviso deteriorado o adulterado,8,238.696,2021
B16,"Permitir que en un vehiculo de servicio publico para transporte de pasajeros se lleven animales u objetos que incomoden a los pasajeros. No llevar el equipaje de los pasajeros en la bodega, baul o parrilla",8,238.696,2021
B17,Abandonar un vehiculo de servicio publico con pasajeros,8,238.696,2021
B18,"No transitar por el carril derecho el vehiculo de transporte publico individual, cuando transita sin pasajeros indicando la disponibilidad para prestar el servicio, mediante luz especial o la se?al luminosa de estar libre",8,238.696,2021
B19,"Realizar el cargue o descargue de un vehiculo en sitios y horas prohibidas por las autoridades competentes, de acuerdo con lo establecido en las normas correspondientes",8,238.696,2021
B20,"Transportar carne, pescado o alimentos facilmente corruptibles, en vehiculos que no cumplan las condiciones fijadas por el Ministerio de Transporte",8,238.696,2021
B21,"Lavar vehiculos en via publica, en rios, canales y quebradas",8,238.696,2021
B22,Llevar ni?os menores de diez (10) a?os en el asiento delantero,8,238.696,2021
B23,"Utilizar radios, equipos de sonido o amplificacion a volumenes que superen los decibeles maximos establecidos por las autoridades ambientales. De igual forma utilizar pantallas, proyectores de imagen o similares en la parte delantera de los vehiculos, mientras esten en movimiento",8,238.696,2021
H13,Las demas conductas que constituyan infraccion a la norma de transito y que no se encuentren descritas en este acto administrativo,5,149.185,2021
H12,Transitar en vehiculos de alto tonelaje por las vias de sitios que esten declarados y se declaren como monumentos de conservacion historica,5,149.185,2021
H11,"Viajar los menores de 2 a?os solos en el asiento posterior sin hacer uso de una silla que garantice su seguridad y que permita su fijacion a el, siempre y cuando el menor viaje unicamente en compa?ia del conductor",5,149.185,2021
H10,Los conductores de vehiculos no automotores que incurran en las siguientes infracciones,5,149.185,2021
H09,"El pasajero que profiera expresiones injuriosas o groseras, promueve ri?as o cause cualquier molestia a los demas pasajeros, ademas la orden de abandonar el vehiculo, sin perjuicio de las sanciones a que haya lugar",5,149.185,2021
H08,"El conductor que porte luces exploradoras en la parte posterior del vehiculo, ademas el vehiculo sera inmovilizado preventivamente hasta que sean retiradas",5,149.185,2021
H07,"El conductor que lleve pasajeros en la puerta exterior del vehiculo, fuera de la cabina o en los estribos de los mismos. Ademas el vehiculo sera inmovilizado preventivamente hasta que se subsane dicha situacion",5,149.185,2021
H06,El conductor que no tome las medidas necesarias para evitar el movimiento de vehiculo estacionado. En vehiculo de traccion animal no bloquear ruedas para evitar su desplazamiento,5,149.185,2021
H05,El conductor que no respete la prelacion de paso en intersecciones o giros segun la clasificacion de vias o de vehiculos,5,149.185,2021
H04,El conductor que no respete los derechos e integridad de los peatones,5,149.185,2021
H03,"El conductor, pasajero o peaton, que obstaculice, perjudique o ponga en riesgo a las demas personas o que no cumpla las normas y se?ales de transito que le sean aplicables o no obedezca las indicaciones que les den las autoridades de transito",5,149.185,2021
H02,"El conductor que no porte la licencia de transito, ademas el vehiculo sera inmovilizado",5,149.185,2021
H01,Circular portando defensas rigidas diferentes de las instaladas originalmente por el fabricante. Ademas el vehiculo sera inmovilizado preventivamente hasta que sean retiradas,5,149.185,2021
A01,No transitar por la derecha de la via,4,119.348,2021
A02,Agarrarse de otro vehiculo en movimiento,4,119.348,2021
